"participant"	"gender"	"age"	"options"	"accuracy"	"RT_msec"
"6199"	46	"female"	24	"BD"	1	702
"6200"	46	"female"	24	"AB"	1	680
"6201"	46	"female"	24	"BD"	1	565
"6202"	46	"female"	24	"BD"	0	616
"6203"	46	"female"	24	"AC"	1	688
"6204"	46	"female"	24	"AC"	1	494
"6205"	46	"female"	24	"CD"	1	467
"6206"	46	"female"	24	"AC"	1	1609
"6207"	46	"female"	24	"AB"	0	1610
"6208"	46	"female"	24	"AB"	1	3663
"6209"	46	"female"	24	"AC"	0	1972
"6210"	46	"female"	24	"AB"	1	839
"6211"	46	"female"	24	"AC"	1	1264
"6212"	46	"female"	24	"BD"	1	476
"6213"	46	"female"	24	"CD"	1	551
"6214"	46	"female"	24	"AC"	1	703
"6215"	46	"female"	24	"CD"	1	688
"6216"	46	"female"	24	"AB"	0	739
"6217"	46	"female"	24	"CD"	1	688
"6218"	46	"female"	24	"AB"	1	620
"6219"	46	"female"	24	"AC"	1	562
"6220"	46	"female"	24	"BD"	1	667
"6221"	46	"female"	24	"BD"	1	652
"6222"	46	"female"	24	"AC"	1	962
"6223"	46	"female"	24	"BD"	1	1218
"6224"	46	"female"	24	"AB"	0	2072
"6225"	46	"female"	24	"BD"	1	497
"6226"	46	"female"	24	"AC"	1	668
"6227"	46	"female"	24	"BD"	0	1645
"6228"	46	"female"	24	"CD"	1	429
"6229"	46	"female"	24	"BD"	1	480
"6230"	46	"female"	24	"BD"	1	906
"6231"	46	"female"	24	"AC"	1	908
"6232"	46	"female"	24	"AB"	0	1954
"6233"	46	"female"	24	"AB"	1	773
"6234"	46	"female"	24	"AB"	1	512
"6235"	46	"female"	24	"BD"	1	2020
"6236"	46	"female"	24	"CD"	1	872
"6237"	46	"female"	24	"CD"	1	1757
"6238"	46	"female"	24	"BD"	1	606
"6239"	46	"female"	24	"AB"	1	1098
"6240"	46	"female"	24	"AC"	1	1130
"6241"	46	"female"	24	"AB"	1	1507
"6242"	46	"female"	24	"CD"	1	532
"6243"	46	"female"	24	"AB"	1	1420
"6244"	46	"female"	24	"AC"	1	1730
"6245"	46	"female"	24	"AB"	1	718
"6246"	46	"female"	24	"CD"	1	1729
"6247"	46	"female"	24	"CD"	1	635
"6248"	46	"female"	24	"AC"	1	1951
"6249"	46	"female"	24	"AB"	1	975
"6250"	46	"female"	24	"AC"	1	1354
"6251"	46	"female"	24	"CD"	1	1319
"6252"	46	"female"	24	"AB"	1	1443
"6253"	46	"female"	24	"CD"	1	667
"6254"	46	"female"	24	"AC"	1	1336
"6255"	46	"female"	24	"CD"	1	1265
"6256"	46	"female"	24	"AB"	1	755
"6257"	46	"female"	24	"CD"	1	1274
"6258"	46	"female"	24	"CD"	1	943
"6259"	46	"female"	24	"BD"	1	2442
"6260"	46	"female"	24	"AC"	0	1527
"6261"	46	"female"	24	"BD"	1	974
"6262"	46	"female"	24	"AB"	1	666
"6263"	46	"female"	24	"BD"	1	961
"6264"	46	"female"	24	"AC"	NA	NA
"6265"	46	"female"	24	"BD"	1	975
"6266"	46	"female"	24	"AC"	1	1117
"6267"	46	"female"	24	"AC"	1	854
"6268"	46	"female"	24	"AB"	1	975
"6269"	46	"female"	24	"AB"	1	650
"6270"	46	"female"	24	"BD"	1	1009
"6271"	46	"female"	24	"AB"	1	1915
"6272"	46	"female"	24	"AB"	1	874
"6273"	46	"female"	24	"AC"	NA	NA
"6274"	46	"female"	24	"BD"	1	704
"6275"	46	"female"	24	"BD"	1	771
"6276"	46	"female"	24	"BD"	1	809
"6277"	46	"female"	24	"AB"	1	1273
"6278"	46	"female"	24	"BD"	1	2047
"6279"	46	"female"	24	"BD"	0	1751
"6280"	46	"female"	24	"AB"	1	1232
"6281"	46	"female"	24	"CD"	1	686
"6282"	46	"female"	24	"CD"	1	872
"6283"	46	"female"	24	"AC"	1	1899
"6284"	46	"female"	24	"CD"	1	1114
"6285"	46	"female"	24	"BD"	1	1678
"6286"	46	"female"	24	"AC"	NA	NA
"6287"	46	"female"	24	"CD"	1	1197
"6288"	46	"female"	24	"AB"	1	2383
"6289"	46	"female"	24	"AC"	1	910
"6290"	46	"female"	24	"AC"	1	550
"6291"	46	"female"	24	"BD"	1	943
"6292"	46	"female"	24	"AC"	1	1387
"6293"	46	"female"	24	"BD"	1	754
"6294"	46	"female"	24	"CD"	1	1576
"6295"	46	"female"	24	"AC"	1	1250
"6296"	46	"female"	24	"BD"	1	1179
"6297"	46	"female"	24	"CD"	1	990
"6298"	46	"female"	24	"AB"	1	1183
"6299"	46	"female"	24	"AB"	1	1097
"6300"	46	"female"	24	"BD"	1	873
"6301"	46	"female"	24	"BD"	1	634
"6302"	46	"female"	24	"AB"	1	911
"6303"	46	"female"	24	"AB"	1	1150
"6304"	46	"female"	24	"AB"	1	724
"6305"	46	"female"	24	"AC"	1	1234
"6306"	46	"female"	24	"BD"	0	1852
"6307"	46	"female"	24	"CD"	1	1007
"6308"	46	"female"	24	"AB"	1	665
"6309"	46	"female"	24	"CD"	1	808
"6310"	46	"female"	24	"BD"	1	685
"6311"	46	"female"	24	"CD"	1	598
"6312"	46	"female"	24	"AB"	1	1017
"6313"	46	"female"	24	"AC"	1	3686
"6314"	46	"female"	24	"CD"	1	725
"6315"	46	"female"	24	"CD"	1	1014
"6316"	46	"female"	24	"AB"	1	617
"6317"	46	"female"	24	"AC"	1	889
"6318"	46	"female"	24	"CD"	NA	NA
"6319"	46	"female"	24	"AC"	1	3060
"6320"	46	"female"	24	"AB"	1	996
"6321"	46	"female"	24	"BD"	1	854
"6322"	46	"female"	24	"AB"	1	839
"6323"	46	"female"	24	"BD"	1	683
"6324"	46	"female"	24	"BD"	1	733
"6325"	46	"female"	24	"AB"	1	636
"6326"	46	"female"	24	"CD"	1	1042
"61591"	46	"female"	24	"AB"	NA	NA
"6711"	48	"male"	21	"AB"	1	1018
"6712"	48	"male"	21	"AC"	0	2013
"6713"	48	"male"	21	"AC"	1	1115
"6714"	48	"male"	21	"CD"	0	1220
"6715"	48	"male"	21	"AC"	1	958
"6716"	48	"male"	21	"CD"	0	815
"6717"	48	"male"	21	"AB"	0	2315
"6718"	48	"male"	21	"BD"	0	917
"6719"	48	"male"	21	"AB"	0	1490
"6720"	48	"male"	21	"AC"	1	1124
"6721"	48	"male"	21	"AC"	0	1194
"6722"	48	"male"	21	"CD"	0	785
"6723"	48	"male"	21	"AB"	1	1778
"6724"	48	"male"	21	"AB"	0	926
"6725"	48	"male"	21	"CD"	0	1254
"6726"	48	"male"	21	"AB"	0	1257
"6727"	48	"male"	21	"AB"	1	726
"6728"	48	"male"	21	"AC"	0	938
"6729"	48	"male"	21	"AB"	1	1190
"6730"	48	"male"	21	"BD"	0	1481
"6731"	48	"male"	21	"AC"	1	1091
"6732"	48	"male"	21	"CD"	0	1070
"6733"	48	"male"	21	"BD"	1	1302
"6734"	48	"male"	21	"BD"	0	1524
"6735"	48	"male"	21	"AC"	1	1200
"6736"	48	"male"	21	"AC"	1	1467
"6737"	48	"male"	21	"CD"	0	1300
"6738"	48	"male"	21	"AB"	0	1574
"6739"	48	"male"	21	"AB"	1	1026
"6740"	48	"male"	21	"AB"	1	1003
"6741"	48	"male"	21	"CD"	0	1267
"6742"	48	"male"	21	"AC"	1	1370
"6743"	48	"male"	21	"BD"	1	1285
"6744"	48	"male"	21	"BD"	1	1267
"6745"	48	"male"	21	"BD"	1	1098
"6746"	48	"male"	21	"CD"	1	1865
"6747"	48	"male"	21	"AC"	1	1211
"6748"	48	"male"	21	"CD"	0	897
"6749"	48	"male"	21	"AB"	1	1796
"6750"	48	"male"	21	"AC"	1	1329
"6751"	48	"male"	21	"AC"	1	958
"6752"	48	"male"	21	"AB"	1	1585
"6753"	48	"male"	21	"AB"	1	994
"6754"	48	"male"	21	"AC"	1	1521
"6755"	48	"male"	21	"CD"	1	1472
"6756"	48	"male"	21	"CD"	0	1289
"6757"	48	"male"	21	"AB"	1	1516
"6758"	48	"male"	21	"CD"	1	1566
"6759"	48	"male"	21	"AC"	1	1252
"6760"	48	"male"	21	"BD"	1	1401
"6761"	48	"male"	21	"CD"	1	1132
"6762"	48	"male"	21	"BD"	NA	NA
"6763"	48	"male"	21	"BD"	1	1064
"6764"	48	"male"	21	"BD"	1	1284
"6765"	48	"male"	21	"AB"	1	1362
"6766"	48	"male"	21	"AC"	NA	NA
"6767"	48	"male"	21	"AB"	1	1596
"6768"	48	"male"	21	"AC"	1	1247
"6769"	48	"male"	21	"BD"	1	1710
"6770"	48	"male"	21	"CD"	1	1015
"6771"	48	"male"	21	"AB"	1	1333
"6772"	48	"male"	21	"BD"	0	1196
"6773"	48	"male"	21	"AC"	1	1260
"6774"	48	"male"	21	"AB"	1	1309
"6775"	48	"male"	21	"CD"	1	1474
"6776"	48	"male"	21	"AB"	1	1258
"6777"	48	"male"	21	"BD"	1	1224
"6778"	48	"male"	21	"CD"	1	1394
"6779"	48	"male"	21	"AC"	1	1200
"6780"	48	"male"	21	"CD"	1	1310
"6781"	48	"male"	21	"BD"	1	1729
"6782"	48	"male"	21	"AC"	0	1748
"6783"	48	"male"	21	"AB"	1	1396
"6784"	48	"male"	21	"AC"	1	1013
"6785"	48	"male"	21	"AC"	1	972
"6786"	48	"male"	21	"AB"	1	1379
"6787"	48	"male"	21	"BD"	1	1483
"6788"	48	"male"	21	"AB"	1	1396
"6789"	48	"male"	21	"CD"	1	1427
"6790"	48	"male"	21	"AC"	0	1779
"6791"	48	"male"	21	"AB"	1	1333
"6792"	48	"male"	21	"AC"	0	1498
"6793"	48	"male"	21	"AC"	0	1616
"6794"	48	"male"	21	"AC"	1	914
"6795"	48	"male"	21	"BD"	1	1999
"6796"	48	"male"	21	"AC"	1	1251
"6797"	48	"male"	21	"AB"	1	2044
"6798"	48	"male"	21	"CD"	1	1462
"6799"	48	"male"	21	"AB"	1	1030
"6800"	48	"male"	21	"BD"	0	1224
"6801"	48	"male"	21	"BD"	1	985
"6802"	48	"male"	21	"AC"	1	1536
"6803"	48	"male"	21	"BD"	1	1797
"6804"	48	"male"	21	"AB"	1	1316
"6805"	48	"male"	21	"AB"	1	1591
"6806"	48	"male"	21	"CD"	1	1805
"6807"	48	"male"	21	"CD"	0	1111
"6808"	48	"male"	21	"CD"	1	894
"6809"	48	"male"	21	"AC"	1	1221
"6810"	48	"male"	21	"BD"	1	1247
"6811"	48	"male"	21	"AB"	1	959
"6812"	48	"male"	21	"AB"	1	1077
"6813"	48	"male"	21	"AC"	1	1231
"6814"	48	"male"	21	"BD"	1	1247
"6815"	48	"male"	21	"CD"	1	1293
"6816"	48	"male"	21	"AC"	0	1507
"6817"	48	"male"	21	"BD"	1	1071
"6818"	48	"male"	21	"BD"	1	968
"6819"	48	"male"	21	"BD"	0	938
"6820"	48	"male"	21	"CD"	1	1235
"6821"	48	"male"	21	"AC"	1	934
"6822"	48	"male"	21	"CD"	1	985
"6823"	48	"male"	21	"BD"	1	1036
"6824"	48	"male"	21	"CD"	1	1133
"6825"	48	"male"	21	"BD"	1	799
"6826"	48	"male"	21	"BD"	1	788
"6827"	48	"male"	21	"BD"	1	820
"6828"	48	"male"	21	"AC"	1	933
"6829"	48	"male"	21	"CD"	0	886
"6830"	48	"male"	21	"CD"	1	838
"6831"	48	"male"	21	"BD"	1	787
"6832"	48	"male"	21	"AB"	1	1236
"6833"	48	"male"	21	"BD"	0	867
"6834"	48	"male"	21	"AC"	1	1169
"6835"	48	"male"	21	"CD"	0	1133
"6836"	48	"male"	21	"BD"	1	1563
"6837"	48	"male"	21	"BD"	1	888
"6838"	48	"male"	21	"AC"	1	1192
"6839"	48	"male"	21	"CD"	0	956
"6840"	48	"male"	21	"AB"	1	1122
"6841"	48	"male"	21	"AC"	0	961
"6842"	48	"male"	21	"AB"	1	1197
"6843"	48	"male"	21	"CD"	0	1172
"6844"	48	"male"	21	"BD"	1	1042
"6845"	48	"male"	21	"BD"	1	961
"6846"	48	"male"	21	"BD"	1	921
"6847"	48	"male"	21	"CD"	1	888
"6848"	48	"male"	21	"CD"	1	860
"6849"	48	"male"	21	"AB"	1	1231
"6850"	48	"male"	21	"CD"	1	1260
"6851"	48	"male"	21	"AC"	1	1297
"6852"	48	"male"	21	"AB"	1	1246
"6853"	48	"male"	21	"AC"	0	1067
"6854"	48	"male"	21	"CD"	0	964
"6855"	48	"male"	21	"CD"	1	822
"6856"	48	"male"	21	"CD"	1	1001
"6857"	48	"male"	21	"BD"	1	957
"6858"	48	"male"	21	"BD"	1	1130
"6859"	48	"male"	21	"CD"	1	874
"6860"	48	"male"	21	"CD"	1	905
"6861"	48	"male"	21	"AB"	1	1490
"6862"	48	"male"	21	"AC"	1	1426
"6863"	48	"male"	21	"CD"	0	917
"6864"	48	"male"	21	"AB"	1	1278
"6865"	48	"male"	21	"BD"	0	1129
"6866"	48	"male"	21	"BD"	1	983
"6867"	48	"male"	21	"CD"	1	1007
"6868"	48	"male"	21	"CD"	1	933
"6869"	48	"male"	21	"BD"	0	1297
"6870"	48	"male"	21	"AC"	1	1060
"6871"	48	"male"	21	"AB"	0	852
"6872"	48	"male"	21	"AC"	1	1106
"6873"	48	"male"	21	"AC"	0	1572
"6874"	48	"male"	21	"AB"	0	1299
"6875"	48	"male"	21	"CD"	0	863
"6876"	48	"male"	21	"AB"	0	1115
"6877"	48	"male"	21	"BD"	1	1553
"6878"	48	"male"	21	"AC"	1	1384
"6879"	48	"male"	21	"AC"	1	899
"6880"	48	"male"	21	"AB"	1	1163
"6881"	48	"male"	21	"AB"	1	884
"6882"	48	"male"	21	"AB"	1	917
"6883"	48	"male"	21	"CD"	1	1177
"6884"	48	"male"	21	"AB"	0	1221
"6885"	48	"male"	21	"BD"	1	1380
"6886"	48	"male"	21	"CD"	1	1444
"6887"	48	"male"	21	"BD"	1	1149
"6888"	48	"male"	21	"AC"	1	1225
"6889"	48	"male"	21	"AC"	1	1172
"6890"	48	"male"	21	"BD"	0	1359
"6891"	48	"male"	21	"CD"	1	1723
"6892"	48	"male"	21	"BD"	1	1285
"6893"	48	"male"	21	"CD"	1	1470
"6894"	48	"male"	21	"CD"	0	1121
"6895"	48	"male"	21	"AC"	0	824
"6896"	48	"male"	21	"AB"	1	1251
"6897"	48	"male"	21	"AB"	1	892
"6898"	48	"male"	21	"AC"	1	1249
"6899"	48	"male"	21	"AB"	1	1166
"6900"	48	"male"	21	"AB"	0	1030
"6901"	48	"male"	21	"BD"	0	895
"6902"	48	"male"	21	"BD"	1	946
"6903"	49	"female"	23	"BD"	0	889
"6904"	49	"female"	23	"CD"	0	931
"6905"	49	"female"	23	"CD"	1	953
"6906"	49	"female"	23	"AC"	0	1577
"6907"	49	"female"	23	"AC"	1	1298
"6908"	49	"female"	23	"AB"	0	1042
"6909"	49	"female"	23	"AB"	1	1064
"6910"	49	"female"	23	"CD"	1	979
"6911"	49	"female"	23	"AB"	1	1283
"6912"	49	"female"	23	"CD"	1	1184
"6913"	49	"female"	23	"AC"	1	1289
"6914"	49	"female"	23	"AB"	0	1487
"6915"	49	"female"	23	"BD"	1	1314
"6916"	49	"female"	23	"BD"	1	1634
"6917"	49	"female"	23	"AC"	0	1695
"6918"	49	"female"	23	"BD"	1	1219
"6919"	49	"female"	23	"BD"	1	1256
"6920"	49	"female"	23	"BD"	1	1109
"6921"	49	"female"	23	"AB"	1	1249
"6922"	49	"female"	23	"AC"	1	1032
"6923"	49	"female"	23	"AB"	1	1648
"6924"	49	"female"	23	"AB"	1	1176
"6925"	49	"female"	23	"BD"	1	1379
"6926"	49	"female"	23	"CD"	1	1076
"6927"	49	"female"	23	"BD"	1	1075
"6928"	49	"female"	23	"CD"	1	893
"6929"	49	"female"	23	"BD"	1	904
"6930"	49	"female"	23	"CD"	1	824
"6931"	49	"female"	23	"BD"	1	1145
"6932"	49	"female"	23	"CD"	NA	NA
"6933"	49	"female"	23	"AB"	1	1474
"6934"	49	"female"	23	"AB"	1	1565
"6935"	49	"female"	23	"CD"	0	1260
"6936"	49	"female"	23	"AB"	1	1424
"6937"	49	"female"	23	"AB"	0	1301
"6938"	49	"female"	23	"CD"	0	1059
"6939"	49	"female"	23	"BD"	1	1010
"6940"	49	"female"	23	"BD"	1	1000
"6941"	49	"female"	23	"CD"	1	834
"6942"	49	"female"	23	"BD"	1	1203
"6943"	49	"female"	23	"CD"	0	864
"6944"	49	"female"	23	"AC"	1	1229
"6945"	49	"female"	23	"AC"	1	1040
"6946"	49	"female"	23	"AB"	0	1386
"6947"	49	"female"	23	"AC"	1	1089
"6948"	49	"female"	23	"AC"	0	1096
"6949"	49	"female"	23	"AC"	0	1130
"6950"	49	"female"	23	"BD"	NA	NA
"6951"	49	"female"	23	"AC"	1	1294
"6952"	49	"female"	23	"CD"	1	1069
"6953"	49	"female"	23	"AC"	1	1072
"6954"	49	"female"	23	"CD"	1	874
"6955"	49	"female"	23	"CD"	1	873
"6956"	49	"female"	23	"CD"	1	854
"6957"	49	"female"	23	"BD"	1	988
"6958"	49	"female"	23	"AB"	1	874
"6959"	49	"female"	23	"BD"	1	971
"6960"	49	"female"	23	"CD"	0	970
"6961"	49	"female"	23	"CD"	0	968
"6962"	49	"female"	23	"AC"	1	954
"6963"	49	"female"	23	"CD"	0	951
"6964"	49	"female"	23	"BD"	1	955
"6965"	49	"female"	23	"BD"	0	937
"6966"	49	"female"	23	"AB"	1	906
"6967"	49	"female"	23	"AC"	0	813
"6968"	49	"female"	23	"CD"	1	1033
"6969"	49	"female"	23	"CD"	1	1151
"6970"	49	"female"	23	"AC"	1	1776
"6971"	49	"female"	23	"BD"	1	1596
"6972"	49	"female"	23	"CD"	1	887
"6973"	49	"female"	23	"AB"	1	874
"6974"	49	"female"	23	"CD"	1	914
"6975"	49	"female"	23	"AB"	0	1067
"6976"	49	"female"	23	"CD"	0	1168
"6977"	49	"female"	23	"BD"	0	1662
"6978"	49	"female"	23	"AB"	0	1641
"6979"	49	"female"	23	"CD"	1	1067
"6980"	49	"female"	23	"BD"	0	1364
"6981"	49	"female"	23	"AB"	1	1101
"6982"	49	"female"	23	"AB"	1	1191
"6983"	49	"female"	23	"AB"	0	1093
"6984"	49	"female"	23	"AC"	0	1035
"6985"	49	"female"	23	"CD"	0	853
"6986"	49	"female"	23	"CD"	0	992
"6987"	49	"female"	23	"AB"	0	1535
"6988"	49	"female"	23	"BD"	0	997
"6989"	49	"female"	23	"CD"	1	1010
"6990"	49	"female"	23	"AC"	1	1309
"6991"	49	"female"	23	"AB"	1	1605
"6992"	49	"female"	23	"AC"	1	1272
"6993"	49	"female"	23	"AB"	1	1510
"6994"	49	"female"	23	"BD"	1	1236
"6995"	49	"female"	23	"CD"	1	937
"6996"	49	"female"	23	"CD"	0	1394
"6997"	49	"female"	23	"AB"	1	1035
"6998"	49	"female"	23	"AC"	1	1358
"6999"	49	"female"	23	"AB"	1	1217
"7000"	49	"female"	23	"AB"	1	974
"7001"	49	"female"	23	"AC"	1	1086
"7002"	49	"female"	23	"CD"	1	1011
"7003"	49	"female"	23	"BD"	1	1084
"7004"	49	"female"	23	"AC"	0	858
"7005"	49	"female"	23	"AB"	1	839
"7006"	49	"female"	23	"AC"	1	1011
"7007"	49	"female"	23	"AC"	1	985
"7008"	49	"female"	23	"AC"	1	959
"7009"	49	"female"	23	"AB"	1	846
"7010"	49	"female"	23	"AB"	1	890
"7011"	49	"female"	23	"AB"	0	788
"7012"	49	"female"	23	"CD"	0	918
"7013"	49	"female"	23	"BD"	1	975
"7014"	49	"female"	23	"BD"	1	915
"7015"	49	"female"	23	"AC"	1	876
"7016"	49	"female"	23	"BD"	1	1093
"7017"	49	"female"	23	"AB"	1	1394
"7018"	49	"female"	23	"AC"	1	1700
"7019"	49	"female"	23	"AC"	1	1157
"7020"	49	"female"	23	"BD"	1	1107
"7021"	49	"female"	23	"CD"	1	1417
"7022"	49	"female"	23	"AC"	1	1067
"7023"	49	"female"	23	"AB"	0	1432
"7024"	49	"female"	23	"AB"	1	1637
"7025"	49	"female"	23	"AC"	1	2068
"7026"	49	"female"	23	"BD"	1	1297
"7027"	49	"female"	23	"CD"	0	1694
"7028"	49	"female"	23	"AC"	1	1014
"7029"	49	"female"	23	"CD"	1	1716
"7030"	49	"female"	23	"BD"	0	1040
"7031"	49	"female"	23	"BD"	0	1395
"7032"	49	"female"	23	"CD"	1	1029
"7033"	49	"female"	23	"AC"	1	2658
"7034"	49	"female"	23	"CD"	1	1082
"7035"	49	"female"	23	"BD"	0	1166
"7036"	49	"female"	23	"BD"	0	1529
"7037"	49	"female"	23	"CD"	1	1982
"7038"	49	"female"	23	"AB"	0	1142
"7039"	49	"female"	23	"AC"	1	1903
"7040"	49	"female"	23	"BD"	0	1721
"7041"	49	"female"	23	"CD"	0	1888
"7042"	49	"female"	23	"BD"	1	2077
"7043"	49	"female"	23	"AC"	1	3080
"7044"	49	"female"	23	"AB"	0	1899
"7045"	49	"female"	23	"AB"	0	1245
"7046"	49	"female"	23	"BD"	1	1159
"7047"	49	"female"	23	"AC"	1	1313
"7048"	49	"female"	23	"BD"	1	1097
"7049"	49	"female"	23	"AC"	1	1471
"7050"	49	"female"	23	"AB"	1	1532
"7051"	49	"female"	23	"CD"	1	1199
"7052"	49	"female"	23	"AC"	1	1215
"7053"	49	"female"	23	"BD"	0	1151
"7054"	49	"female"	23	"AB"	1	1696
"7055"	49	"female"	23	"CD"	0	1862
"7056"	49	"female"	23	"BD"	1	1769
"7057"	49	"female"	23	"BD"	1	1578
"7058"	49	"female"	23	"BD"	1	1285
"7059"	49	"female"	23	"AC"	1	1474
"7060"	49	"female"	23	"AC"	1	1657
"7061"	49	"female"	23	"CD"	0	1521
"7062"	49	"female"	23	"BD"	1	985
"7063"	49	"female"	23	"AB"	1	2168
"7064"	49	"female"	23	"AC"	1	1507
"7065"	49	"female"	23	"BD"	1	1029
"7066"	49	"female"	23	"AB"	1	2260
"7067"	49	"female"	23	"BD"	1	1998
"7068"	49	"female"	23	"AB"	1	1082
"7069"	49	"female"	23	"AB"	1	1594
"7070"	49	"female"	23	"AB"	1	1152
"7071"	49	"female"	23	"AC"	1	911
"7072"	49	"female"	23	"AB"	1	817
"7073"	49	"female"	23	"AB"	1	828
"7074"	49	"female"	23	"CD"	1	962
"7075"	49	"female"	23	"AC"	NA	NA
"7076"	49	"female"	23	"AC"	1	966
"7077"	49	"female"	23	"AC"	1	1929
"7078"	49	"female"	23	"BD"	0	760
"7079"	49	"female"	23	"CD"	1	1382
"7080"	49	"female"	23	"AB"	1	1175
"7081"	49	"female"	23	"AC"	1	968
"7082"	49	"female"	23	"CD"	0	966
"7083"	49	"female"	23	"AC"	1	945
"7084"	49	"female"	23	"AC"	1	837
"7085"	49	"female"	23	"AB"	1	1002
"7086"	49	"female"	23	"AB"	0	1188
"7087"	49	"female"	23	"BD"	1	952
"7088"	49	"female"	23	"CD"	0	1156
"7089"	49	"female"	23	"BD"	1	1564
"7090"	49	"female"	23	"BD"	1	1383
"7091"	49	"female"	23	"AC"	1	1647
"7092"	49	"female"	23	"AC"	1	978
"7093"	49	"female"	23	"CD"	1	1316
"69261"	49	"female"	23	"CD"	NA	NA
